Freq(Hz),Re(V1),Im(V1),Re(V2),Im(V2),Re(V3),Im(V3),Re(V4),Im(V4),Re(V5),Im(V5),Re(L1_I),Im(L1_I),Re(V1_I),Im(V1_I),Re(E1_I),Im(E1_I)
354.44556739704353,2.0,0.02984197080770967,1.4567168206697674e-18,0.029841970807709672,1.9333333333333336,0.02984197080770967,10.0,-0.0,22.0,-0.029841970807709676,0.013399792810304024,-6.541023616046421e-19,-0.013333333333333332,0.0,-0.02,-0.0
361.874981241128,2.0,0.03047391269824179,2.1255411719825773e-18,0.03047391269824179,1.9333333333333336,0.03047391269824179,10.0,-0.0,22.0,-0.03047391269824179,0.013402622708653934,-9.348266716481146e-19,-0.013333333333333332,0.0,-0.02,-0.0
369.46012051993023,2.0,0.03111951661262774,1.1940773180692385e-18,0.03111951661262774,1.9333333333333336,0.03111951661262775,10.0,-0.0,22.0,-0.03111951661262774,0.013405573755998608,-5.14381111924043e-19,-0.013333333333333332,0.0,-0.02,-0.0
377.2042493416997,2.0,0.031779095958642055,1.884937992461115e-18,0.031779095958642055,1.9333333333333336,0.03177909595864205,10.0,-0.0,22.0,-0.031779095958642055,0.0134086511953046,-7.953176546803435e-19,-0.013333333333333332,0.0,-0.02,-0.0
385.1107002325569,2.0,0.032452972485548626,1.359083907385993e-18,0.032452972485548626,1.9333333333333336,0.032452972485548626,10.0,-0.0,22.0,-0.032452972485548626,0.013411860501360558,-5.616694675232559e-19,-0.013333333333333332,0.0,-0.02,-0.0
393.18287557057704,2.0,0.03314147657671225,2.313773035332151e-19,0.033141476576712244,1.9333333333333336,0.03314147657671225,10.0,-0.0,22.0,-0.03314147657671224,0.013415207391455209,-9.365830473452274e-20,-0.013333333333333332,0.0,-0.02,-0.0
401.4242490499322,2.0,0.03384494755634786,2.4816757023400123e-18,0.03384494755634785,1.9333333333333336,0.03384494755634784,10.0,-0.0,22.0,-0.03384494755634784,0.013418697836584104,-9.839240058697465e-19,-0.013333333333333332,0.0,-0.02,-0.0
409.83836717572615,2.0,0.03456373401126799,2.5350681404104934e-18,0.03456373401126799,1.9333333333333336,0.03456373401126799,10.0,-0.0,22.0,-0.03456373401126799,0.013422338073214381,-9.844579178896494e-19,-0.013333333333333332,0.0,-0.02,-0.0
418.42885079015804,2.0,0.03529819412854778,1.1098582351408145e-18,0.03529819412854778,1.9333333333333336,0.03529819412854779,10.0,-0.0,22.0,-0.03529819412854778,0.013426134615638784,-4.2214924692774676e-19,-0.013333333333333332,0.0,-0.02,-0.0
427.19939663067765,2.0,0.03604869605009224,-8.81836713957669e-19,0.03604869605009224,1.9333333333333336,0.036048696050092255,10.0,-0.0,22.0,-0.03604869605009224,0.01343009426895211,3.285319996545103e-19,-0.013333333333333332,0.0,-0.02,-0.0
436.15377892080056,2.0,0.03681561824515961,1.5443561038029382e-18,0.03681561824515961,1.9333333333333336,0.03681561824515961,10.0,-0.0,22.0,-0.03681561824515961,0.013434224142685473,-5.63544143587508e-19,-0.013333333333333332,0.0,-0.02,-0.0
445.29585099426555,2.0,0.03759934990196917,4.33877980161592e-18,0.03759934990196917,1.9333333333333336,0.03759934990196917,10.0,-0.0,22.0,-0.03759934990196917,0.013438531665136099,-1.5507403692906615e-18,-0.013333333333333332,0.0,-0.02,-0.0
454.6295469532399,2.0,0.03840029133960357,-1.7462096336221258e-18,0.03840029133960358,1.9333333333333336,0.038400291339603584,10.0,-0.0,22.0,-0.038400291339603584,0.013443024598432898,6.1130627502799225e-19,-0.013333333333333332,0.0,-0.02,-0.0
464.15888336127773,2.0,0.03921885444150131,8.234098128539562e-19,0.03921885444150131,1.9333333333333336,0.03921885444150132,10.0,-0.0,22.0,-0.03921885444150131,0.013447711054380725,-2.82338110082183e-19,-0.013333333333333332,0.0,-0.02,-0.0
473.8879609717651,2.0,0.04005546311193042,5.608535547210849e-19,0.04005546311193042,1.9333333333333336,0.04005546311193042,10.0,-0.0,22.0,-0.04005546311193042,0.01345259951112924,-1.8836227744945786e-19,-0.013333333333333332,0.0,-0.02,-0.0
483.82096649259574,2.0,0.040910553756935406,2.435435315604156e-18,0.040910553756935406,1.9333333333333336,0.04091055375693539,10.0,-0.0,22.0,-0.040910553756935406,0.013457698830715355,-8.011466966157273e-19,-0.013333333333333332,0.0,-0.02,-0.0
493.9621743878321,2.0,0.041784575791358906,2.1956909243826883e-18,0.0417845757913589,1.9333333333333336,0.04178457579135889,10.0,-0.0,22.0,-0.04178457579135889,0.013463018277531758,-7.074530849464292e-19,-0.013333333333333332,0.0,-0.02,-0.0
504.3159487171359,2.0,0.04267799217365947,0.0,0.04267799217365947,1.9333333333333336,0.04267799217365948,10.0,-0.0,22.0,-0.04267799217365947,0.013468567537777596,0.0,-0.013333333333333332,0.0,-0.02,-0.0
514.8867450137492,2.0,0.04359127997037352,1.5283723689555265e-18,0.04359127997037352,1.9333333333333336,0.04359127997037352,10.0,-0.0,22.0,-0.04359127997037352,0.01347435673995145,-4.724301407251154e-19,-0.013333333333333332,0.0,-0.02,-0.0
525.6791122018425,2.0,0.04452493095221038,1.5618072520741395e-18,0.04452493095221038,1.9333333333333336,0.0445249309522104,10.0,-0.0,22.0,-0.04452493095221038,0.013480396476451011,-4.728537591749074e-19,-0.013333333333333332,0.0,-0.02,-0.0
536.6976945540476,2.0,0.04547945222391884,3.511276646507413e-18,0.04547945222391884,1.9333333333333336,0.04547945222391884,10.0,-0.0,22.0,-0.04547945222391884,0.013486697826348593,-1.041251044163953e-18,-0.013333333333333332,0.0,-0.02,-0.0
547.9472336900287,2.0,0.046455366890228354,-3.262155748318725e-19,0.046455366890228354,1.9333333333333336,0.04645536689022836,10.0,-0.0,22.0,-0.046455366890228354,0.013493272379416629,9.47514980565206e-20,-0.013333333333333332,0.0,-0.02,-0.0
559.4325706169377,2.0,0.04745321476034366,2.3337439941374876e-18,0.04745321476034366,1.9333333333333336,0.04745321476034366,10.0,-0.0,22.0,-0.04745321476034366,0.013500132261482813,-6.639350514904733e-19,-0.013333333333333332,0.0,-0.02,-0.0
571.1586478126429,2.0,0.04847355309366568,5.792599678707966e-18,0.04847355309366568,1.9333333333333336,0.04847355309366568,10.0,-0.0,22.0,-0.04847355309366568,0.013507290161200562,-1.614123984202223e-18,-0.013333333333333332,0.0,-0.02,-0.0
583.1305113526224,2.0,0.049516957389620135,2.7861453281037905e-18,0.04951695738962013,1.9333333333333336,0.04951695738962014,10.0,-0.0,22.0,-0.04951695738962012,0.013514759358326888,-7.604280559964814e-19,-0.013333333333333332,0.0,-0.02,-0.0
595.353313081437,2.0,0.05058402222470247,3.559783507588096e-18,0.05058402222470247,1.9333333333333336,0.050584022224702485,10.0,-0.0,22.0,-0.05058402222470247,0.013522553753606902,-9.516317942991828e-19,-0.013333333333333332,0.0,-0.02,-0.0
607.832312829723,2.0,0.05167536214009645,5.09428164318613e-18,0.05167536214009645,1.9333333333333336,0.05167536214009645,10.0,-0.0,22.0,-0.05167536214009645,0.013530687900371789,-1.3338877975092219e-18,-0.013333333333333332,0.0,-0.02,-0.0
620.57288067765,2.0,0.052791612583491326,-2.231824065830675e-18,0.05279161258349132,1.9333333333333336,0.05279161258349135,10.0,-0.0,22.0,-0.05279161258349131,0.013539177037965507,5.723837493519338e-19,-0.013333333333333332,0.0,-0.02,-0.0
633.5804992658248,2.0,0.05393343090901853,4.943440249093564e-18,0.05393343090901853,1.9333333333333336,0.05393343090901852,10.0,-0.0,22.0,-0.05393343090901853,0.013548037127124567,-1.2417884585058434e-18,-0.013333333333333332,0.0,-0.02,-0.0
646.8607661546328,2.0,0.0551014974395477,1.943827126637351e-18,0.055101497439547696,1.9333333333333336,0.05510149743954771,10.0,-0.0,22.0,-0.05510149743954769,0.013557284887445205,-4.782631934218976e-19,-0.013333333333333332,0.0,-0.02,-0.0
660.4193962330305,2.0,0.056296516595932045,2.7823573589422037e-18,0.05629651659593204,1.9333333333333336,0.05629651659593203,10.0,-0.0,22.0,-0.05629651659593203,0.013566937837083142,-6.705222918188044e-19,-0.013333333333333332,0.0,-0.02,-0.0
674.2622241778342,2.0,0.05751921809817645,4.470555038205978e-18,0.05751921809817645,1.9333333333333336,0.05751921809817645,10.0,-0.0,22.0,-0.05751921809817645,0.013577014334843015,-1.0552436532573711e-18,-0.013333333333333332,0.0,-0.02,-0.0
688.3952069645496,2.0,0.058770358243917145,4.5713362296602925e-18,0.05877035824391715,1.9333333333333336,0.058770358243917145,10.0,-0.0,22.0,-0.05877035824391716,0.013587533624827548,-1.056879464186871e-18,-0.013333333333333332,0.0,-0.02,-0.0
702.8244264308346,2.0,0.06005072127006205,9.774377037756471e-18,0.06005072127006205,1.9333333333333336,0.06005072127006204,10.0,-0.0,22.0,-0.06005072127006205,0.013598515883830826,-2.213412571761194e-18,-0.013333333333333332,0.0,-0.02,-0.0
717.5560918936928,2.0,0.061361120803939954,6.0845769716221946e-18,0.061361120803939954,1.9333333333333336,0.06136112080393995,10.0,-0.0,22.0,-0.061361120803939954,0.013609982271675586,-1.3495676680844845e-18,-0.013333333333333332,0.0,-0.02,-0.0
732.596542821523,2.0,0.06270240141085727,6.2230481457135704e-18,0.06270240141085727,1.9333333333333336,0.06270240141085726,10.0,-0.0,22.0,-0.06270240141085727,0.013621954984711648,-1.3519431441412887e-18,-0.013333333333333332,0.0,-0.02,-0.0
747.9522515621821,2.0,0.06407544024556415,5.910501313730024e-18,0.06407544024556415,1.9333333333333336,0.06407544024556415,10.0,-0.0,22.0,-0.06407544024556415,0.013634457312711333,-1.2576812199796812e-18,-0.013333333333333332,0.0,-0.02,-0.0
763.6298261282242,2.0,0.06548114881579352,5.115805503536732e-18,0.06548114881579352,1.9333333333333336,0.06548114881579352,10.0,-0.0,22.0,-0.06548114881579352,0.01364751369941855,-1.0662309222687131e-18,-0.013333333333333332,0.0,-0.02,-0.0
779.6360130405229,2.0,0.06692047486676632,9.51541587516092e-18,0.06692047486676633,1.9333333333333336,0.06692047486676632,10.0,-0.0,22.0,-0.06692047486676635,0.013661149807030808,-1.942477575145363e-18,-0.013333333333333332,0.0,-0.02,-0.0
795.9777002314986,2.0,0.06839440439635808,1.1195402733425014e-17,0.06839440439635808,1.9333333333333336,0.06839440439635806,10.0,-0.0,22.0,-0.06839440439635808,0.01367539258491866,-2.2385095517260037e-18,-0.013333333333333332,0.0,-0.02,-0.0
812.6619200091945,2.0,0.06990396381150504,1.2949073182545844e-17,0.06990396381150504,1.9333333333333336,0.06990396381150503,10.0,-0.0,22.0,-0.06990396381150504,0.013690270342914703,-2.5359980020197755e-18,-0.013333333333333332,0.0,-0.02,-0.0
829.6958520834906,2.0,0.0714502222374059,1.274089392081139e-17,0.0714502222374059,1.9333333333333336,0.0714502222374059,10.0,-0.0,22.0,-0.0714502222374059,0.013705812829534675,-2.4439994991111045e-18,-0.013333333333333332,0.0,-0.02,-0.0
847.0868266557402,2.0,0.07303429399214835,2.138362067005116e-17,0.07303429399214835,1.9333333333333336,0.07303429399214835,10.0,-0.0,22.0,-0.07303429399214835,0.013722051315527155,-4.0176624446832395e-18,-0.013333333333333332,0.0,-0.02,-0.0
864.8423275731718,2.0,0.07465734124058443,1.8149249087359863e-17,0.07465734124058443,1.9333333333333336,0.07465734124058442,10.0,-0.0,22.0,-0.07465734124058443,0.01373901868318548,-3.3399645386979526e-18,-0.013333333333333332,0.0,-0.02,-0.0
882.9699955494092,2.0,0.07632057684259433,7.649569949279109e-18,0.07632057684259433,1.9333333333333336,0.07632057684259431,10.0,-0.0,22.0,-0.07632057684259433,0.013756749521896995,-1.3788315300538005e-18,-0.013333333333333332,0.0,-0.02,-0.0
901.4776314524918,2.0,0.07802526741233991,-3.356127637239643e-18,0.07802526741233991,1.9333333333333336,0.07802526741233992,10.0,-0.0,22.0,-0.07802526741233991,0.013775280230450524,5.925208618358959e-19,-0.013333333333333332,0.0,-0.02,-0.0
920.3731996618221,2.0,0.07977273660673127,1.317178083342954e-17,0.07977273660673127,1.9333333333333336,0.07977273660673127,10.0,-0.0,22.0,-0.07977273660673127,0.013794649126673959,-2.2777217217251344e-18,-0.013333333333333332,0.0,-0.02,-0.0
939.6648314954691,2.0,0.08156436866312797,8.796114746524907e-18,0.08156436866312797,1.9333333333333336,0.08156436866312797,10.0,-0.0,22.0,-0.08156436866312797,0.013814896565030271,-1.4898345612072674e-18,-0.013333333333333332,0.0,-0.02,-0.0
959.3608287093147,2.0,0.08340161220830215,-3.603211894047369e-18,0.08340161220830215,1.9333333333333336,0.08340161220830215,10.0,-0.0,22.0,-0.08340161220830215,0.013836065062863428,5.97761516609628e-19,-0.013333333333333332,0.0,-0.02,-0.0
979.4696670695396,2.0,0.08528598436291994,-1.1071551616769344e-17,0.08528598436291994,1.9333333333333336,0.08528598436291994,10.0,-0.0,22.0,-0.08528598436291994,0.013858199436055742,1.7990267863811277e-18,-0.013333333333333332,0.0,-0.02,-0.0
1000.0,2.0,0.0872190751682874,1.008125451974063e-17,0.08721907516828742,1.9333333333333336,0.0872190751682874,10.0,-0.0,22.0,-0.08721907516828743,0.013881346944936526,-1.6044814893842327e-18,-0.013333333333333332,0.0,-0.02,-0.0
1020.9606623060465,2.0,0.08920255236488389,-7.746373647024665e-18,0.08920255236488389,1.9333333333333336,0.08920255236488393,10.0,-0.0,22.0,-0.08920255236488389,0.013905557451369427,1.2075623503221694e-18,-0.013333333333333332,0.0,-0.02,-0.0
1042.3606739764011,2.0,0.09123816655531475,1.0583436436134251e-17,0.09123816655531475,1.9333333333333336,0.09123816655531478,10.0,-0.0,22.0,-0.09123816655531475,0.013930883588043673,-1.6159533506612059e-18,-0.013333333333333332,0.0,-0.02,-0.0
1064.2092440647245,2.0,0.09332775678779555,1.6269623821499074e-17,0.09332775678779555,1.9333333333333336,0.09332775678779555,10.0,-0.0,22.0,-0.09332775678779555,0.013957380941104158,-2.4331597079039703e-18,-0.013333333333333332,0.0,-0.02,-0.0
1086.5157746525383,2.0,0.09547325660018159,8.338353934093486e-18,0.0954732566001816,1.9333333333333336,0.09547325660018159,10.0,-0.0,22.0,-0.09547325660018162,0.01398510824737829,-1.2214182958228346e-18,-0.013333333333333332,0.0,-0.02,-0.0
1109.2898648952228,2.0,0.09767670056894415,8.548497822501857e-18,0.09767670056894413,1.9333333333333336,0.09767670056894415,10.0,-0.0,22.0,-0.09767670056894412,0.014014127607595843,-1.2264924863349246e-18,-0.013333333333333332,0.0,-0.02,-0.0
1132.5413151528114,2.0,0.09994023141242307,4.382778675935811e-18,0.09994023141242307,1.9333333333333336,0.09994023141242311,10.0,-0.0,22.0,-0.09994023141242307,0.014044504717153638,-6.159076772036512e-19,-0.013333333333333332,0.0,-0.02,-0.0
1156.2801312073755,2.0,0.10226610770324725,8.989867251472598e-18,0.10226610770324725,1.9333333333333336,0.10226610770324725,10.0,-0.0,22.0,-0.10226610770324725,0.014076309116152127,-1.2374006715118489e-18,-0.013333333333333332,0.0,-0.02,-0.0
1180.5165285688056,2.0,0.10465671225108399,2.6128390732116913e-17,0.10465671225108397,1.9333333333333336,0.10465671225108397,10.0,-0.0,22.0,-0.10465671225108396,0.014109614460629142,-3.522578836820157e-18,-0.013333333333333332,0.0,-0.02,-0.0
1205.2609368708427,2.0,0.10711456122397035,4.730846291371013e-18,0.10711456122397035,1.9333333333333336,0.10711456122397033,10.0,-0.0,22.0,-0.10711456122397035,0.014144498817139715,-6.247091805982454e-19,-0.013333333333333332,0.0,-0.02,-0.0
1230.5240043592617,2.0,0.10964231408451067,1.9419997960758645e-17,0.10964231408451067,1.9333333333333336,0.10964231408451068,10.0,-0.0,22.0,-0.10964231408451067,0.014181044983084545,-2.5117662551399402e-18,-0.013333333333333332,0.0,-0.02,-0.0
1256.3166024741201,2.0,0.11224278442633004,2.325666504494956e-17,0.11224278442633004,1.9333333333333336,0.11224278442633004,10.0,-0.0,22.0,-0.11224278442633004,0.01421934083547736,-2.9462423679245036e-18,-0.013333333333333332,0.0,-0.02,-0.0
1282.64983052806,2.0,0.11491895180652971,3.4111972865443314e-18,0.11491895180652972,1.9333333333333336,0.11491895180652974,10.0,-0.0,22.0,-0.11491895180652974,0.014259479711168435,-4.2327133804841986e-19,-0.013333333333333332,0.0,-0.02,-0.0
1309.5350204826677,2.0,0.11767397468167504,-7.00656826751881e-18,0.11767397468167502,1.9333333333333336,0.11767397468167505,10.0,-0.0,22.0,-0.11767397468167501,0.014301560821913889,8.515465080692702e-19,-0.013333333333333332,0.0,-0.02,-0.0
1336.9837418249465,2.0,0.1205112045682918,3.598821963532548e-18,0.12051120456829181,1.9333333333333336,0.12051120456829181,10.0,-0.0,22.0,-0.12051120456829183,0.014345689708105295,-4.2840483910602367e-19,-0.013333333333333332,0.0,-0.02,-0.0
1365.0078065460139,2.0,0.12343420156421936,1.6641023597926607e-17,0.12343420156421936,1.9333333333333336,0.12343420156421937,10.0,-0.0,22.0,-0.12343420156421936,0.014391978735459813,-1.9402827961992444e-18,-0.013333333333333332,0.0,-0.02,-0.0
1393.6192742241421,2.0,0.12644675138476452,2.6607304610916608e-17,0.12644675138476452,1.9333333333333336,0.12644675138476452,10.0,-0.0,22.0,-0.12644675138476452,0.014440547639527337,-3.0386233381686665e-18,-0.013333333333333332,0.0,-0.02,-0.0
1422.830457214352,2.0,0.12955288408781004,3.3219384186651324e-17,0.12955288408781007,1.9333333333333336,0.12955288408781004,10.0,-0.0,22.0,-0.1295528840878101,0.014491524123509845,-3.715853264854449e-18,-0.013333333333333332,0.0,-0.02,-0.0
1452.6539259467813,2.0,0.1327568946852631,2.2107840945920166e-17,0.13275689468526314,1.9333333333333336,0.13275689468526314,10.0,-0.0,22.0,-0.13275689468526317,0.014545044515622552,-2.422168215557146e-18,-0.013333333333333332,0.0,-0.02,-0.0
1483.1025143361044,2.0,0.13606336586501713,2.274602813806395e-17,0.1360633658650171,1.9333333333333336,0.1360633658650171,10.0,-0.0,22.0,-0.13606336586501708,0.014601254493073418,-2.4409255455282787e-18,-0.013333333333333332,0.0,-0.02,-0.0
1514.189325304352,2.0,0.13947719307855042,2.128275547280672e-17,0.13947719307855042,1.9333333333333336,0.1394771930785504,10.0,-0.0,22.0,-0.13947719307855042,0.014660309880715936,-2.2370093881308e-18,-0.013333333333333332,0.0,-0.02,-0.0
1545.927736419477,2.0,0.1430036122851264,4.382646680411227e-17,0.1430036122851264,1.9333333333333336,0.1430036122851264,10.0,-0.0,22.0,-0.1430036122851264,0.014722377533563483,-4.511982459337062e-18,-0.013333333333333332,0.0,-0.02,-0.0
1578.3314056521165,2.0,0.14664823068517258,2.0314194402395864e-17,0.14664823068517258,1.9333333333333336,0.14664823068517258,10.0,-0.0,22.0,-0.14664823068517258,0.014787636313669191,-2.0484319341888757e-18,-0.013333333333333332,0.0,-0.02,-0.0
1611.41427725302,2.0,0.15041706082385103,9.303548338496428e-18,0.15041706082385103,1.9333333333333336,0.1504170608238511,10.0,-0.0,22.0,-0.15041706082385103,0.014856278173406826,-9.188858056354432e-19,-0.013333333333333332,0.0,-0.02,-0.0
1645.1905877536624,2.0,0.15431655850235004,1.6784504322794545e-17,0.15431655850235004,1.9333333333333336,0.15431655850235007,10.0,-0.0,22.0,-0.15431655850235004,0.014928509358975323,-1.6237248439206496e-18,-0.013333333333333332,0.0,-0.02,-0.0
1679.6748720926532,2.0,0.1583536650005626,5.1934020612634455e-17,0.1583536650005626,1.9333333333333336,0.1583536650005626,10.0,-0.0,22.0,-0.1583536650005626,0.015004551750040935,-4.9209262057003715e-18,-0.013333333333333332,0.0,-0.02,-0.0
1714.8819698705393,2.0,0.16253585419241584,1.0462840777639111e-16,0.16253585419241584,1.9333333333333336,0.16253585419241584,10.0,-0.0,22.0,-0.16253585419241584,0.015084644353884838,-9.710364082202262e-18,-0.013333333333333332,0.0,-0.02,-0.0
1750.827031735725,2.0,0.1668711852264394,1.0538555502357364e-17,0.1668711852264394,1.9333333333333336,0.1668711852264394,10.0,-0.0,22.0,-0.1668711852264394,0.015169044975311923,-9.57983382050979e-19,-0.013333333333333332,0.0,-0.02,-0.0
1787.5255259042356,2.0,0.1713683615519494,-3.5379690292330517e-17,0.1713683615519494,1.9333333333333336,0.17136836155194946,10.0,-0.0,22.0,-0.1713683615519494,0.01525803208698516,3.1500823420333135e-18,-0.013333333333333332,0.0,-0.02,-0.0
1824.9932448161524,2.0,0.17603679719885434,9.282420392711043e-17,0.17603679719885434,1.9333333333333336,0.17603679719885437,10.0,-0.0,22.0,-0.17603679719885434,0.015351906928885972,-8.095060590242351e-18,-0.013333333333333332,0.0,-0.02,-0.0
1863.2463119315598,2.0,0.18088669137069352,7.854315851583394e-17,0.18088669137069352,1.9333333333333336,0.18088669137069346,10.0,-0.0,22.0,-0.18088669137069352,0.015450995870395386,-6.709006664227028e-18,-0.013333333333333332,0.0,-0.02,-0.0
1902.301188668944,2.0000000000000004,0.185929112591219,1.2041404423001405e-16,0.185929112591219,1.9333333333333336,0.18592911259121894,10.0,-0.0,22.0,-0.185929112591219,0.015555653074205094,-1.0074372276612207e-17,-0.013333333333333332,0.0,-0.02,-0.0
1942.1746814890264,2.0,0.1911760938609594,5.299433399283757e-17,0.1911760938609594,1.9333333333333336,0.1911760938609594,10.0,-0.0,22.0,-0.1911760938609594,0.015666263508102348,-4.342714530886862e-18,-0.013333333333333332,0.0,-0.02,-0.0
1982.8839491270714,2.0,0.19664074053964883,2.907326803174431e-17,0.19664074053964883,1.9333333333333336,0.19664074053964886,10.0,-0.0,22.0,-0.19664074053964883,0.015783246358877238,-2.333547720291299e-18,-0.013333333333333332,0.0,-0.02,-0.0
2024.4465099768038,2.0,0.20233735298304445,4.020024555862333e-17,0.20233735298304442,1.9333333333333336,0.20233735298304453,10.0,-0.0,22.0,-0.2023373529830444,0.01590705891248772,-3.1604034794854738e-18,-0.013333333333333332,0.0,-0.02,-0.0
2066.880249629082,2.0,0.208281566340866,2.0861197898445913e-17,0.20828156634086603,1.9333333333333336,0.20828156634086606,10.0,-0.0,22.0,-0.20828156634086606,0.016038200976578213,-1.6063643575634128e-18,-0.013333333333333332,0.0,-0.02,-0.0
2110.2034285685945,2.0,0.2144905103820587,1.0834646182204741e-16,0.2144905103820587,1.9333333333333336,0.21449051038205874,10.0,-0.0,22.0,-0.2144905103820587,0.016177219935977594,-8.171664746651052e-18,-0.013333333333333332,0.0,-0.02,-0.0
2154.4346900318847,2.0,0.22098299277412434,-2.2528758354496214e-17,0.2209829927741243,1.9333333333333336,0.22098299277412436,10.0,-0.0,22.0,-0.22098299277412428,0.016324716549528807,1.6642710361240249e-18,-0.013333333333333332,0.0,-0.02,-0.0
2199.593068030075,2.0,0.22777970993026483,3.125930756643385e-17,0.22777970993026486,1.9333333333333336,0.2277797099302649,10.0,-0.0,22.0,-0.2277797099302649,0.016481351618327637,-2.2618153280885903e-18,-0.013333333333333332,0.0,-0.02,-0.0
2245.697995539774,2.0,0.23490349038400543,2.4421957814489017e-17,0.23490349038400543,1.9333333333333336,0.23490349038400543,10.0,-0.0,22.0,-0.23490349038400543,0.0166478536821991,-1.7308094471640751e-18,-0.013333333333333332,0.0,-0.02,-0.0
2292.7693128656488,2.0,0.24237957669775664,5.942392836253836e-17,0.24237957669775664,1.9333333333333336,0.24237957669775667,10.0,-0.0,22.0,-0.24237957669775664,0.016825027934343085,-4.124973185817781e-18,-0.013333333333333332,0.0,-0.02,-0.0
2340.827276178292,2.0,0.2502359532138845,5.317566511146062e-17,0.2502359532138845,1.9333333333333336,0.2502359532138845,10.0,-0.0,22.0,-0.2502359532138845,0.01701376658525768,-3.615461098225682e-18,-0.013333333333333332,0.0,-0.02,-0.0
2389.8925662310503,2.0,0.2585037285853664,5.558250666737286e-17,0.2585037285853664,1.9333333333333336,0.2585037285853664,10.0,-0.0,22.0,-0.2585037285853664,0.017215060958547374,-3.701518139579578e-18,-0.013333333333333332,0.0,-0.02,-0.0
2439.98629725955,2.0,0.2672175840715651,-2.908677471754241e-17,0.26721758407156504,1.9333333333333336,0.26721758407156515,10.0,-0.0,22.0,-0.267217584071565,0.017430015666001802,1.8972663822319844e-18,-0.013333333333333332,0.0,-0.02,-0.0
2491.1300260677885,2.0000000000000004,0.2764163011769212,1.1177771432230476e-16,0.2764163011769212,1.9333333333333336,0.2764163011769211,10.0,-0.0,22.0,-0.2764163011769212,0.017659865291306136,-7.141327660840635e-18,-0.013333333333333332,0.0,-0.02,-0.0
2543.345761304648,2.0,0.28614338551170265,-1.0665805275115327e-17,0.28614338551170265,1.9333333333333336,0.2861433855117027,10.0,-0.0,22.0,-0.28614338551170265,0.01790599411614262,6.674340773546458e-19,-0.013333333333333332,0.0,-0.02,-0.0
2596.6559729348696,2.0000000000000004,0.29644780798666714,1.2334069494572486e-16,0.2964478079866672,1.9333333333333336,0.2964478079866672,10.0,-0.0,22.0,-0.29644780798666726,0.018169959556293736,-7.559831371429057e-18,-0.013333333333333332,0.0,-0.02,-0.0
2651.083601908539,2.0,0.3073848899189482,5.903957801154718e-17,0.3073848899189482,1.9333333333333336,0.30738488991894813,10.0,-0.0,22.0,-0.3073848899189482,0.01845352014819127,-3.5443773526541084e-18,-0.013333333333333332,0.0,-0.02,-0.0
2706.652070033241,2.0000000000000004,0.3190173657369385,2.865204906645734e-16,0.31901736573693856,1.9333333333333336,0.3190173657369385,10.0,-0.0,22.0,-0.3190173657369386,0.018758669151209103,-1.6847807256520438e-17,-0.013333333333333332,0.0,-0.02,-0.0
2763.3852900531697,2.0000000000000004,0.33141666629661687,1.4485435816097963e-16,0.33141666629661687,1.9333333333333336,0.33141666629661676,10.0,-0.0,22.0,-0.33141666629661687,0.019087675125870285,-8.34276972259636e-18,-0.013333333333333332,0.0,-0.02,-0.0
2821.3076759394708,2.0,0.3446644781541212,6.975000454160359e-17,0.34466447815412127,1.9333333333333336,0.3446644781541213,10.0,-0.0,22.0,-0.3446644781541213,0.019443131238123728,-3.934720802750379e-18,-0.013333333333333332,0.0,-0.02,-0.0
2880.4441533962977,2.0000000000000004,0.3588546505975615,1.3330665813592747e-16,0.35885465059756144,1.9333333333333336,0.35885465059756155,10.0,-0.0,22.0,-0.3588546505975614,0.019828015560299974,-7.365674340319447e-18,-0.013333333333333332,0.0,-0.02,-0.0
2940.820170587064,2.0,0.3740955444178085,7.883121871177882e-17,0.3740955444178085,1.9333333333333336,0.3740955444178085,10.0,-0.0,22.0,-0.3740955444178085,0.020245765340647252,-4.266285389845286e-18,-0.013333333333333332,0.0,-0.02,-0.0
3002.4617090855495,2.0,0.3905129465898358,8.413855195203604e-17,0.3905129465898359,1.9333333333333336,0.3905129465898358,10.0,-0.0,22.0,-0.39051294658983593,0.020700369168099454,-4.460029051241174e-18,-0.013333333333333332,0.0,-0.02,-0.0
3065.3952950565267,2.000000000000001,0.40825371659631665,4.683589127708648e-16,0.40825371659631665,1.9333333333333336,0.40825371659631654,10.0,-0.0,22.0,-0.40825371659631665,0.021196482273175596,-2.4317136595348758e-17,-0.013333333333333332,0.0,-0.02,-0.0
3129.6480106707504,2.0000000000000004,0.42749038801760825,1.354212712736916e-16,0.42749038801760825,1.9333333333333336,0.4274903880176083,10.0,-0.0,22.0,-0.42749038801760825,0.021739572036630683,-6.88670567728709e-18,-0.013333333333333332,0.0,-0.02,-0.0
3195.2475057592137,2.000000000000001,0.4484270306938305,5.421057877335577e-16,0.4484270306938305,1.9333333333333336,0.4484270306938305,10.0,-0.0,22.0,-0.4484270306938305,0.022336103360477023,-2.700223242206115e-17,-0.013333333333333332,0.0,-0.02,-0.0
3262.2220097116697,2.0000000000000004,0.4713067956168138,1.804743600461227e-16,0.4713067956168138,1.9333333333333336,0.4713067956168138,10.0,-0.0,22.0,-0.4713067956168138,0.022993777251183265,-8.804853384342653e-18,-0.013333333333333332,0.0,-0.02,-0.0
